label,comment
0,best tamil trailer i ever seen
0,udhavi enbathu mudhugu pinnadi irukka macham madhiri adha paarka mudiyathu
0,no 1 trending in sri lanka
1,43k haters ungaluku ela tamilisai mathiri dha pondatti varuva
0,30k left for 500k likes
0,teaser inna ipidi irukanum.. anga oruthaaan kola pasili kathuraaan
0,vera level trailer..... thalaivaaaaaaa waiting
1,today 15th march 2018...ippo kuda sillukku.thala voice masssss
0,oru like ku mela pota mudila da... ena panrathu
0,thalaivaa.....nee varalan varalan .....un bairavaa. ..........
1,1 year munnadii patha tha therupii potu irrukaga
0,b g m .......vera level....kanddippa...block buster dha...
0,vera level!!!! nenjellam summa aaduthu!!! repeat mode la irukku!!!! kandippa padam blockbuster thaan!!!!! vera enna solla theriiiii!!!!!
1,இது அனைத்து ஜாதிக்கும் தான் .. பறையர் கூட சக்கிலியர் ஜாதியை கேவலமாக தான் நினைக்கின்றனர் .
1,evla periya tesar padathe relish panirukkalam
0,wow is movie 3million view 175k like best luck bikram sir fan likr here
0,thala trailer pakka mass waiting fo movie srilankan fans
1,indha movie ku editor la ilayooo....description la irukura crew ella serndhu edit pannadha....????
1,yara athu padam pudikalana pudikala sariyillai nu sollittu pongada avlo than enna ma..... kku da fans comper panringa ..
1,ada paavi gala..dis like podrathuku ne varingalada
0,remake of bollywood movie
0,ngk illa ntk நாம் தமிழர் கட்சி
1,bigil trailer ku wait pandravanga like podunga
1,apa idhulla sk van yarum illayada
0,padathai avaludan theatre il parka thayaraga ullom
0,1:33 vantha rajava than varuven ...
0,இப்படி ஒரு படத்துக்காக தான் வெயிட் பண்றோம்.தரமான சம்பவம்.
0,a jayam ravi fan from kerala
0,paa vera level da saami iooo awesome trailer
0,vayasuanalum style um alagum maraveillahh thalaivaaa...hats off
0,viswasam teaser vida petta teaser vera leval
1,bigil kku adi conform
0,naadipin nayagan is back sirapana seyiga edho periya sambavam irruku best wishes from thalapathy fans
0,திருவள்ளூர் மாவட்டம் காக்களூர் பாட்டாளி மக்கள் கட்சி காக்களூர் வன்னியர் சங்கம் சார்பாக வாழ்த்துக்கள் அண்ணா
0,oru trailer padam partha feeling kodukuthu apo padam eppudi irukumo ending super star troll mass
0,marana mass ngk trailer surya anna vara level yuvan music masss
0,தமிழ் சமூகத்தில் நடக்கும் நாடக காதலை தோலுரித்து காட்டவரும் திரௌபதி திரைப்படம் வெற்றிபெற வாழ்த்துக்கள்... தமிழ் சமுதாயத்திற்கு ிரெளபதி குழுவினரின் புத்தாண்டு பரிசு.. மாற்றம் உண்டாகட்டும்..
1,enakenamo bgm konjam local ah irundhurundhaa nala irundhirukum nu thonudhu..!! anyone??
0,vera vera level .jr anna
0,நெட்ல பக்கதிங்க தியேட்டர்ல பொய் பாருங்க படம் வெற்றி பெற வாழ்த்துக்கள்
0,thala style sollanum na thambi maill vaganam fdfs oru ticket podu pa
1,pakka mokka movie 2019 surya unga 2d after 0d than
0,rajiniya villana pottutdu sethu va hero va pottu eentha semaya eenthu eekum
0,மாவீரன் மாவட்டம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் சோழ தேசம்....
0,first ponnu ah olunga valarthale pothum adutha jaathi paiyan kooda ooda maattal
0,the last dance in vetti satte super!
0,poradama avan poogavum maatan sagavum maatan u will see my rage
0,வன்னியர் சொல்லிக்க பெருமையா இருக்கு... ஏன்னா இவ்ளோ பேர் சப்போர்ட் பண்றத பார்த்தா ரொம்ப சந்தோஷமா இருக்கு....thank u so much...
0,vera level bgm harris sir.... sure block buster movi
0,vera vera vera level doi mass music pakka
0,awesome trailer #### hollywood range ....thrikka vidalamaaaaaaaaaaaaa???????????????//????????????thala masssss
1,enaada trailer release aagi 3 varsham aaguthu innum padam varla
0,yanga kadavur village karthi sir vanthathuku tq ..
0,teaser marana mass 2019 namaku sema varsam
1,evan full trailer pakama skip panitu comments read panna vandha
1,ending scenes look like power rangers 🤣 but it’s gud
1,dei romba seen podateda taanga mudiyale
1,இங்கு அனைத்து சாதியிலும் ஏழைகள் உள்ளனர்.. எவனாவது பொருளாதார அடிப்படையில் இட ஒதுக்கீடுகள் கொடுக்க சொல்லும் நடுநிலை வாதிகளே..
0,trailer semma nu nenaikuravanghha like-uh mattum podunga
0,2.0 padam vetri pera vallthukal by thala fan
0,padam kand trailer kannaan vannnavar undoo
0,suriya gone rock again singam da
0,10 million views varamuttum oya maatean...
0,yaaru pakkanum nu theri yunuma
0,nerkonda paarvai trailer review -
1,kids watch bigil mens watch sangatamilan legends watch kaidhi
0,summma sollakoodathuyaaa trailer semma nambi theatre ku fdfs poran emathiradanga
0,thala taker massa pa waiting for 24 date
0,போலி நாடக கும்பலின் முகத்திரையை கிழித்த நண்பன் மோகன் அவர்களுக்கு ஒரு சல்யூட்! மென்மேலும் பல வெற்றிக்களை பெற்று வளர வாழ்த்துக்கள். படம் வெற்றி பெற வாழ்த்துக்கள்
1,1st unga thalaivara age ku thaguntha mathiri natikka sollunga appuram vijay ajith pathi peasalam
1,waiting ...ne va thala.....sila nayigal kuraikkathan seiyum
0,thalaaaaaa we r waiting for 24 thala dharisanam thalaaaaaaaaaaaaa
0,முதல் முறையாக தமிழினத்தை வளர்க்கும் ஒரு அருமையான பதிவு. அனைத்து சமுதயத்தினரும். பெற்ற பெண்களுக்கு காட்ட வேண்டிய திரைப்படம்.. super blockbuster movie
0,thillalangadi movie aprmah ipo tha jolly character ku varinga jayam ravi padam vera level la irukkum
1,26 varshama rajini ore dailog solini irukaaru
1,dai enna da panni vechu irukinga
0,it's trailer is most dangerous trailer
0,0:47 samutthirakani n communism touch...
0,draupathi 2 kandippa varanum innoru unmai sampavam. mogan g
1,para_pasanga ellam dislike potu irukaga.. kumurals starts.. elarume theatre la poi paaru.. movie industry ku tough kudunga bro.
1,nalla kadha ivana potu teengala...padam oduna mari dhan....rip for producer
0,eppo thambi 1.4 million likes vanguvinga
1,2050 ....naan arasiyalukku varuvadhu urudhi.... yen adutha padatha jeikka vaikkanum...
1,directer thadi veri pidicha nadhathari nadaka kathal kandu pudichathe droupathi thanda ellarukum therinje 5peru theriyama ethna peru!?
0,kappan la heroine ye kanom enga 2 heroine irrukkuranga eppidi... i always suriya anna fan da....
0,padam vera level la hit aaga pogudhu...!!!
1,ithuku avvai sanmugi kamale patruklm nalla match agirkum
0,ultimate star ajith kumar
0,30 million kondu varuvon da..thala bloods...
0,tamilnadu veerasaiva jangama samugam sarpaga vazhthukkal
1,evlo tha asinga pattalum great da neenga
0,theater kaliyala ranakalam avapothu thalaiver rockssssssssssssssssssssssss
0,unaku yadavadhu nutral fan friend erukana nambatha
0,இந்த நாட்டில் ஒவ்வொருவருக்கும் ஒரு பைத்தியம் இவனுக்கு நாட்டு மேல பைத்தியம்
1,elham k but getup change than kandraviya iruku
1,padam pakanum pola iruku... kasu keta amma serupala adipan soltranga....
1,dai siva nee enna bat man aaa
0,thala mass + yuvan sankar raja music
0,படம் வெளியாவதில் சிக்கல் ஏற்பட்டால் அப்படத்தின் தயாரிப்பாளருக்கு நான் 1000 ரூபாய் பணம் அனுப்புகிறேன்
0,semaaaaaaaaaaaaaaa masssssssssssss........... vasul manaaaa... vera levl paaaaaaa aiyooo cant wait
0,mass mass mass mass mass mass mass mass mass mass mass mass mass mass mass mass
0,25k comments vanthurukku ithuvum record ah irukkumo??
0,thalaivar troll bangam ya yov
0,like athikama varanumnu ivlo nal ah trailor matum potu irukanga 🤣
0,nala eruku nalatha eruku adaaa nalathayea eruku
0,ithu tamil nadu ella ithu enga thala nadu daa
0,ayyo thalaiva vera level acting goosebumps un rasiganai iruppathil perumai
0,romba naala 2.0 movie kaaga wait pandren... next level movie in indian cinema
0,suriya is killing it sure blockbuster
0,wher is hindi debut link plz give me
0,500 k likes.... from tomorrow
0,apdiyae pollachi case uh oru padama eduthu podunga...
0,thalapa thy ya kalaichai avaru topla than povaru
1,appo ivan manushan illa.itha avane solran nan onai illa singamnu
0,dhanush son name in mari 2 kaali.
1,super .. athum finalah sottaiyana vachi senchitinka
1,kullan suriya pans unga suriya thalapathy shoe ku kuda illa poi bairava teaser parunga mass na enna nu theriyum
0,you see view 102k but likes 150k
0,kv anand fan mattum like pannunga
1,climax la karthik sethruvaru nu ninaikaravanga.. apdiye like ah potutu ponga..
1,மகனே அந்த அம்மா மட்டும் இன்னைக்கு உயிரோட இருந்துச்சு நீ உயிரோட இருந்திருக்க மாட்ட டா
1,beethoven-fur elise music da ethu illayaraja nu evloo perusa podrigale
0,தயவு செய்து மக்கள் திரையரங்கம் சென்று திரைப்படத்தை காணவும்!
0,arunraja voice and lyrics semma vijay anna semma mass !!!!!!
0,verithana ma irrukku pa trailer pakkum pothey
1,adicha thirupi adikuravan dhan da sathriyan🤛🤛
0,omg. thalaaaaaaaa. awsm marana mass. mariana panch marana love semma mass's marana waiting
0,will be a massive blockbuster#
0,super trailer jayam ravi fan from pakistan
0,vj anna..semma...cute ah irukaru....bgm..alludhu ....teaser eh semma..na..appo..padam...... anna..love u ....
0,waaahhh!! awesome trailer thalaivaaa!!! sure hit...!!!
0,i saw vinayak mahadev at 1:45
0,ellam vaaranam 1000 maathiri irku...parava la...
0,தருமபுரி மாவட்டம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
0,sarkar deepavali vedaa idthu 2.0 deepavaliveera level . hollywood level
1,super aana thala kku set aakale
0,semmaa trailer vera level la iruku
1,ee myran enthoru fans power aadey
0,விஜய் சேதுபதி வெறித்தனமா இருக்கீங்க... .. we love vjs acting
0,thalaaaaaaaaaaaaaaaaaa semmmmmmmmmmmmmmmmmaaaaaa you are one who made my inspiration of my life.......
0,sam cs vera level music now
1,இதுக்கு மேல ரஜினிய பங்கம் பண்ண முடியாது
0,bgm sounds like arjun reddy bgm.! ?
0,yaara sonna thala arasiyal pesalanu pathala mass da
0,marana mass thala love u vivegam team
0,thank you vijay sethupathi....for acted at syraaaaaaaaaa......
0,இந்திய சினிமா வரலாற்றில் வட தமிழக வேட்டை ஆரம்பம்....! தமிழ் சினிமாவில ரஞ்சித்தை விதை எடுக்க சரியான ஆள் மோகன் ஜி அவர்கள்..! தென்மாவட்ட கதைகளத்தை திரை வரலாற்றில் சொன்னதைவிட வெட்ட வெளிச்சமாக துணிச்சலாக வட மாவட்ட பிரச்சனைக்கு முற்றுப்புள்ளி வைக்கும் முதல் படமாக திரௌபதி...! இவ்விதம் இனி தொடரும்...!!!
1,i think thala. line maari poittu irukaaru paavam
0,thaaru maaru because i am fan of vijay
1,pakistani movi na indian movi ka record tor dia salman khan b hairan open link
1,marana mass. bigil 🤭 bigil oothiyachi
0,amazing music approch to this kind of thrilling movie
1,arya:- will you marry me ? sayeesha - ( mind voice) டேய் லூசு நமக்கு எப்பவோ கல்யானம் ஆயிடுச்சி டா
0,oruthana vachi padam yedutha oda matengidhu nu . 4 hero va. as usual trailer super padam yeppudi irukkumo ;)
0,love u ak.... ur big fan from karnataka......
1,ashit thevudiya pula breast kumaru..... vivek-cum disasterous flop uh flop uh flop uh .....sunni umbi shemale ashit kumari.....
0,200k likes in 5 days ilayathalapathy
1,dis like pannavanugalammm vijai fan kandu da ungalukuuuu.... epavumeee ajith tha best
0,இத எல்லாம் சிங்கம் பண்ணிடாரு பா
0,mass movie la entay la blockbuster
0,semma semma semma waiting all kerala sk fans
0,plz do one in hindi also
0,thalaivaa thaan masss vera evandaaa p****i makkal
0,50 times mela pathavangal like podugal.....
0,neraiya neraiya neraiya masssss ah irukku
0,akshya aka {siva] kumar vs rajini
0,trending india no 1 sri lanka no 1 singapore no 1 malaysia no 2
0,rajini sir plssss actor ah ve irundhudunga plsssss
0,அய் ஜாதி ஒழிந்து விட்டது. நாம் அனைவரும் தமிழர்கள். இப்ப எல்லாம் யாரும் ஜாதியைப்பற்றி( பற்று)பேசுவது இல்லை.
1,ellam avan seyal movie maari irukum pola
0,ennapa ellame malayalam comments ah irukku surya semma gethu
1,இப்படம் பாத்து கதறுவது யார்னா ஜெய் பீம் டோலர்கள் தான்... இப்படிக்கு டோலக்பூரிலிருந்து சோட்டா பீம் வெறியர்கள்
0,இந்த படம் நாடக காதல் கும்பலின் முகத்திரையை கிழித்தெறிந்துள்ளது. இவர்களுக்கு சலுகைகள் கொடுப்பதை நிறுத்தினாலே இவர்கள் போடும் ஆட்டம் எல்லாம் நின்றுவிடும். கூடிய விரைவில் அது நடக்க அனைவரும் வேண்டிக்கொள்வோம. படத்தை அனைவரும் சினிமா தியேட்டர் சென்று பார்த்து ஆதரவு தரவும். இந்த படத்தை பார்த்தாவது மேல்ஜாதி பெண்கள் திருந்தி நடந்தால் சரி. இயக்குனருக்கு மிக பெரிய வாழ்த்துக்கள்.
0,தமிழ்நாடு முக்குலத்தோர் பேரவைமற்றும் கள்ளர் பேரவை சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்... congratulations on the success of the film on behalf of mukkulathoorand kallarpanel...
0,உயர் ஜாதியினர் எனது சேனலை சப்ஸ்கிரைப் செய்யவும் நன்றி
0,ninga nadikum bothey ethachi twist ha irukum ..athu mari ithuvum iruku .. waiting !
0,how many of you seen teejay.hit like if you like tee jay
1,am.not lowcaste but sathiyama intha movie release ana jaathi veri pidicha naingala kapathana mari airum yerkanave adichitu sagaranunga ithula ninga vera yenda
0,reddyar sarpaga entha flim vatripara vaalthukal reddyar matrum devar kal sarpaga than
0,kadaisila super star ah yuma da? sema ponga da
0,last part music i love it
1,trailer la andha music original ah endha movie oda music please yaaruka therinja sollunga friends
0,thalaiva vaa thalaiva sk anna fans & yuvan anna fans like vera level
0,thala ipdi neraya neraya neraya neraya dialogue sema
0,vjs... dialog eh illame mass kaata poraaro...... waiting.. m. selvan
1,thalapathy style romba varuthu thalaiva.... sachchin scene kooda irukku pola...?
0,na pakrathu kanava.. illla nanava..
0,anrume nee mattume en thalaivaaa
0,thalapathy varlam varlam va varlam va bairavaa
0,avara ( thala) control panna mutiyathu
0,4 days trending mass of thalaaaaaaaaaaaaaaa no one can touch the thala feet
0,thee mugam than pakka music yuvan pinnittaru sema mass irukku
0,its my 1000th views thalaivaaaaaa yaara yaara evan oooora ketta therium paara munna ninnu paara purium varalam va varalam bhairava
1,ivanla oru aalu ivanuku rasikarvera thoooo
0,dear viewers vivegam teaser also paarunga already 536k likes bahubali 656k likes easya beat pannalaam
0,90 s kid ku treat ah eruka pothu
1,adichi under wear oda oda vituruvean lol
0,thoongi ezhundha udan teaser paaka vandhavaga yaarulam??????
0,thalaiva semmmmmmmmmmmmmmmmmmmmmmmmmmaaaaaaaaaa vera leval super pakka nice
0,mass na namma surya anna than evanum kidda nerunka mudijathu surya anna .massss
0,மாஸ்டர் ட்ரைலர் wait பண்றவங்க ஒரு லைக்
0,trailer awesome this confirmed will be blockbuster ultimate trailer thalaivan mass pannitaru that dialogue intha naatula ovvoruthanukkum ovovuru paithiyam avanukku indha naatu mela paithiyam
0,vhb சார்பாக rss சார்பாக bjp சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
0,vs annan eppothum semma love from kerala
0,semmmmmmmaaaaaaa teaser chacea illa thalapathy vera masssssssssss level teaser terikuthu
0,diwali ku weight ana sambavam irrukuu
0,ethana varusham ponaalum thalaivar thalaivar dhaa
0,tamizha na la mudiyatha thu ethuvume illa... sir proof it...2.0v va support pannuvom na like pannunga
0,fdfs book panna poravanga like podunga 🤩
1,24k views but 132k likes fucking fake likes for a shitty trailer
0,ithuku kuda dislike podranunga🤬 ningala yaru da dei
1,sakthimaan sollidu thovaikira kallulanthu kila vilunthu adipattavanka like pannuga ( 5 thaiyal enaku )
0,thalaiva epo varuvinga iam wyting
1,psycho character ah pakka paster john jebastin mari irukan
0,shankar sir sayma maga hit movie all best sir
0,17 million views kaga wait panravanga like pannunga
1,amitabh bachan: dei ennada panni vechi irukkinga en padatha
1,str red card str should not do movies nu sonavangala ippo vaangada badu pasangaala
0,vera level enna voice da thala .....
0,high class people ku puratchi sollikodukkum padam..
0,thalapathy mass trailer semmaaaaaaaaaaaaaaaaaa mass am waiting
0,vara lvl ngk and surya anna masssssss
0,teaser evalo seena kamichitu padam ........
0,endha trailer time sollamatte 200 time melle pathavange mattum like podunge
0,viswasam trailer inaiku varuthu athu varaikum vivegam trailer ah paathu veri yethikuvom
0,ஒருத்தங்களுக்கு விஸ்வாஷம் காட்ட இன்னொருத்தர ஏன் அசிங்க படுத்துரிங்க. awesome thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
1,engalukku mannu ponnu rendum onnu than jaathi paarthu naanga pazhagula but thiruma valavan dog pesana oru sila words than ellarayum kova paduthutchi
1,mairu mari iruku ye ye kathura
0,kekka bekka kekka bekka' short film ah yethuku youtube la remove pannaga.... atha delete pannama vitrukalam....
0,pondichéry la saraku kammiya kidacha ella jadhi karanum vandhu nalla kudichitu povom paappa
1,viswasam than mass pongada dei
0,surya anna vere level - love from kerala
0,super sir thank u lyca subaskaran sir
0,i like all lovely surya fans
0,ghibran music pannale andha movie trailer vera level la irukum pola saaho kadaram kondanverithanama irukku semma
1,dei youtube 24 k views ila 124 k likes epudida
1,nadaga kathaluku kuruma group kum entha padam oru mutru pulli vaikum super director sir hat's off
1,a edhu 1996 yaru amatheringa semma
0,saaho 7.1 million vandhudhuchu trending la nerunga vidhadheenga thalafans nkp trailer views ethunga pangaaligala
0,annan's vera level avadhaaram
0,1.34 vangama vanga pona varathu poluthupona kedaikathu slang
0,trending no1 thala youtube king thala
1,get ready folks kaithi cmmnt bigil like diwali....
1,intha teasera paakkum bothu ippo (ilangaila kozhumbil bomb attack nadandhadhuthaan niyaabagam varuthu )
0,diwali release na semmaya irukkum..
0,1999 super hit movie vaali continuously 2019 blockbuster movie nerkonda paarvai
1,namaku thevaiyanatha namba than adichi vankanum
1,i'm from bangalore thale na enaku uyiru avarodhu yedhu vandhalu enaku happy eruku yedhuku dha purile
0,aiyoooo chance less... thalaivaaaaaaaaa... petaa pongal dan %%%% enna mass appa... love you rajini sir
0,title um content um different aah irukkum pole
1,yeanda ivlo stylish aana role ku punch dialogue kuduthu saavadippeenga
0,ethuku siva ku intha vela nu nenachen ana trailer super ah iruku
0,பொன்னியின் செல்வன் பிரகாஷ் ராஜ் - சுந்தர சோழன் அரவிந்த் சாமி _ ஆதித்த கரிகாலன் மதுராந்தகன் - அருன் விஜய் சிம்பு - அருள் மொழி சோழன் விஜய் சேதுபதி - வந்திய தேவன்
1,idhu 2016 illa 1996 uh
0,assault hit ..... satyama ipdi edhirpaarkala....
1,ippadithan thaana seirtha kootamnu trailer la yellam nalla irundhuchu..but padam mokka...idhu selva padam kandippa jeyikanum...
0,cg words romba simple ahh pannirukanga
1,kola kandula iruke manavane kolama vdamatethalaivar style
1,october release.. aa.... november aachu daaa
0,kannada movie next level bangalore tamil boys like here
1,karthick suppu padam maariye therla... periya aalunga padamna stylisha edukka theriyuthu.. mathavainga... ena sombaya
0,please please. please movie dubbed hindi.
1,ena daww ipdi eduthu vachirukangaaaaa annaaaa
0,vijay mass i love u vishali sudarson
0,தமிழ் மொழியையே ஒழிக்க வேண்டும் என்று நினைத்துக் கொண்டிருக்கும் மத்திய அரசுக்கு சாதகமாக இதுபோன்ற படங்களை இயக்கும் முட்டாள் தயாரிப்பாளர்கள் இருக்கும் வரை பார்ப்பனியர்களின் சூழ்ச்சி இருந்தது கொண்டே இருக்கும்.... முட்டாள் தமிழர்கள்...
1,trending 11 la irukku adhuthu yenka irukkumo theriyala thala fans support pannukaa trending kondu vangaa plse
1,rajini oru komaali atha thaan solraingga
1,innum 1m varlaya aiyoo pavam 🤗🤗🤗
0,நல்ல முயற்சி படம் வெற்றி பெற வாழ்த்துக்கள் அண்ணா
1,ுள்ளிங்கோ: அவங்க மண்ணுல கால் வைக்கணும்னா அவங்க பொண்ணு மேல கைய வைக்கனும்... ிரளபதி: எங்க மண்ண மேலயும் பொண்ணு மேலயும் கைய வச்சா கைய வெட்டுவோம் தேவேந்திரகுல வேளாளர் சமுதாயத்தின் சார்பாக முழு ஆதரவு...
0,kandipa verithanamana waiting thala indha trailor kagave 3 times papenya indha padatha
0,யாதவ குலம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
0,asuran trailer no 1 go nice
0,i am sri vegnesh thalaivar fan style
0,surya annan polichu lalettanum poli ...ith pwolikkum
0,தமிழ் சினிமாவின் முதல் crowd funding movie திரௌபதி இன்றைய நாடக காதல் கும்பலுக்கு சரியான செருப்படியாக இப்படம் அமையும் இன்றைய தமிழ் சினிமா வில் காட்டப்படும் தவறான காட்சிகளுக்கு இப்படத்தின் உன்மைச் சம்பவம் தோலுரிக்கும் ‍ இன்றைய காலங்களில் நம்மை சாதி வெறியனாகவே சுட்டிக்காட்டப்பட்டு வருகிறது இந்த நிலையை மாற்றி அமைக்க வருகிறது திரௌபதி சாதிகள் உள்ளதடி பாப்பா அதில் குலத்தாழ்ச்சி உயர்ச்சி சொல்லல் பாவம் மண்ணு பொண்ணு இரெண்டுமே முக்கியம்
0,நாகை மாவட்ட வன்னிய கவுண்டர்கள் சார்பாக வாழ்த்துக்கள்
0,kousalya shankar photo nadaga kadhal group
1,ama inga coimbatore la 200 ponungala rape pananunga avanungala adikka vakku ila. unga veeram la onum iladhavan kita mattum than da kaatuvinga potta paiyalugala.
1,ne thalabathita mokka vanga readya iru d
0,just 2 days fastest 500k likes pls liked fastest fans~
0,vera level podura vediya
1,parava illaye.... 70 vayasu thatha
0,lead role sai palvi ko nahi rakul preet ko milna chahiya because rakul preet is best south actree
0,ever shankar sir.... great film maker...
1,2020 ஆரம்பமே பற புண்டைங்ஙளுங்கு ஆப்பு வைக்குறோம்.... இனி தான்டா வன்னியர்களோட வேட்டை ஆரம்பம்... எங்க பொண்ணுங்கள கல்யாணம் பன்னி சோறு திங்குறது எங்களோட எச்சைய() திங்குறதுக்கு சமம்... மாவீரன் தம்பி டா....
1,enuma ivan padam nadikan. ivan padatha ivane paka mudiyathu. uvakkk
0,morbius trailer paaththutu vanthavaanga oru like pannunga
0,vijay sethupathi is always mass.... avaru kaha vena poi pakalam.... makkal selvan vijay sethupathi
0,6.2k dislike நாடக காதல் கும்பல் கதறல் திமிராய வருகிறாள் திரளபதி
0,அடேங்கப்பா thala speech ketukitte erukkanum pola erukku
0,any telugu viewers hit like
0,is it based on kekka bekka short film?
0,illaya super star dhanus fans like panuga..
0,எந்த உண்மைக்கதையை தழுவி எடுத்திருக்கார். யாருக்காவது தெரிந்தால் சொல்லவும்...
0,super thalaiva.... nee mass dha eppavume
0,எங்கள் ஊர் சகோதரி சீலா ராஜ்குமார் வீரமங்கை மென்மேலும் வளர வாழ்த்துக்கள் அரியலூர் மாவட்டம் என்றும் வீர வன்னியர் மாவீரன் ஜெ.குரு அவர்கள் வழியில்
0,intha padam ngk alavuku irukkadhu iam cent percent sure
1,komma padam flop pu dei tlaivara ya tappa pesuringa padam attu flop agum paru inime intha team la irunthu eva padam pannalum tamil rokers la than da padam pappen
0,sirappu annan thangachi anbu 🥰
0,yaru lam thala kaga paka vanthinga
1,dey mokka teaserku ivvalavu buildup'ah??? vj kitta appadi enna special talent(mgr - sivaji- kamal- rajini) irukunu manasachiya thottu sollunga da ..... thu...
0,280k like in 6 hours left
0,thakkali ipdi 10 padam edunga basu apayachum nadu thirunthuma nu papom
0,therikka vidrom verithanam thalaivaaa 🤩🤩 vfx vera vera level
0,ithanala intha ooru makkaluku solla varuvathu enna...
0,aduththa thaladda padam 2m likeka thandanum
0,maraaanaaa waiting full support by dharmapuri
0,thirunelveli thala fans oru like podunga
0,ultimate star ajithkumar nu summa va solranga
1,indha trailerkku dislike pandra anils ahh marundhu adichi kollunga da
0,thirumavalavan ku special show potu katanum nu feel panravanga like podunga..
1,yanaku thearinja varaikum pdam flop agum nu neanakira
0,tamil nadu like kerala cmt suriya & mohanlal fans
1,petta 607k likes viswasam 608k likes
1,omala ithula yarna bigil evana potinga sethinga
1,anil kunjunga neruku ner modha mudiyama fake id la varanga . paaaaaaaaaaaavam sottapathi yoda anil kunjunga
0,thalai awesome... vera level... vaa thalaivaaaaaaaa
0,still in trending.. daily marupadiyum marupadiyum pathutu iruken.. vetrimaran.. vera level..
0,semma sir ithu tamil padam endea nambavea mudiyala
0,yarellam viswasam ku trailer vendam nu ninaikkireenga..... only 1.5m liked teaser for viswasam.....
0,ஜாதி இனிமேல் படித்த முட்டாள் கிட்ட மாட்டிகிச்சு
0,sure blockbuster from kerala agree????
0,ahahaha . gautam vachusiyum menon presents dooooooooooooooooooooooohra natchathiram ...enga paa
0,நடிப்பின் நாயகன் சூர்யா படம் வெற்றி பெற வாழ்த்துக்கள் தல ரசிகர்கள் சார்பாக
1,pakathane poringa viswasam ah petta ah nu?🤗🤗
1,அட நாய்களா தமிழன் நாட்டில் இவ்வளவு சாதி வெறி பிடித்த நாய்கள் உள்ளதா கடவுள் என்று ஒன்று இருந்தால் இந்த நாய்கள் அனைவரும் அழியட்டும் இல்லை தமிழ்நாடு முழுவதும் இப்படி தான் இருக்குமானால் தமிழ் நாடு நாசமாகி போகட்டும் அழிந்து போகட்டும் இந்த கமெண்ட் எல்லாம் பார்க்கும் போது ஒன்று மட்டும் தெரிகிறது இங்கே சாதி என்பது எவ்வளவு உரீ போய் உள்ளது என்று இனி இது தமிழ்நாடு கிடையாது சாதி நாடு னு மாற்று
0,enakum same prblm 🤣🤣🤣🤣....entha idamnu. paakamatten sirippu vanthruum enna ariyaama
1,vaera level thala summa na podathiga mokka seenu eppa naerkonda parvai is coming soon
0,kadhaiye maari pochuu unmaiya part 2 va
1,zee tamil puthu nadakam ma ithu aj lam irukkanu
0,surya telugu fans like here...
1,trealier super ana rajini ya kalai ka thevaille
0,omg 100k views in just 8 minutes surya fans 9 minutes 160k 10 minutes 180k views 12 minutes 200k views 14 minutes 250k views 15 minutes 270k views 17 minutes 300k views
0,thala mazzzz ultimate vera lvl..luvvv uuuuu thala...
0,dialog : க‌ல்வி mattum yaralum nammata eruthu aaduthuka mudiyathu.. vera lvl
0,idhuku kandipa courtla case pottu padata thadai panna papanga sila groups so please be aware
1,ஊழல் பன்னிட்டு ஜெயிலுக்கு போன கூத்தாடிக்குலாம் இவளோ விளம்பரம் பன்னி தான் தமிழ்நாட நாசம் பன்னி வச்சிருக்கானுங்க
1,முடிந்தால் படம் பார் முடியலன மூடிட்டு போல சின்ன புண்டைகளா....
1,savuratha irunthalum sanda pottutu sagunum sir
0,மயன் அறக்கட்டளை மற்றும் விஸ்வகர்மா சமுதாயத்தின் சார்பாகவும் வாழ்த்துக்கள்
1,டிஸ்லைக்கு போட்டவனெல்லாம் தண்ணிய குடிச்சிக்கோ....இல்லைனா பயர்எஞ்சின கூப்பிட்டுக்கோ....
0,india's biggest movie! india's biggest stars! super star rajini kanth super star akshay kumar
1,yan da grandfather ku vara vallaya illa ya poi kovil vasal poi iruga sollu
0,ayyo comedy panni vechringakale yaendaaa ippidi
0,i am thala fan bt i like trailer
0,nice punch oruthar mela viswasam kaata eduku inoruthara asinga paduthuringa??
0,today 500k likes varumnu ninaikiravanga likes podunga
1,kevalama irukuu. enada moonji. another big flop by al vijay
0,any die hrt vikram fans hit like
0,rajni sir vanakkam pleas release hindi trailer i'm big fan of rajni thalaiwa sir
0,marana waiting to see it on may31
0,படம் வெற்றி பெற வாழ்த்துக்கள் தரமான சம்பவம் வச்சி செய்ய போறோம் இனி நம்மதான்
0,wow 9.3m views and 231k likes
0,anna neega semma hero neega tha ennodu roll model enna azhaku enna dailogues ayyoo kollldrannneeee nega tha anna ellame nega tha enakku hero i love you so much annnaaaaaaaaa i am waiting
0,ngk ku marana waiting yapo varum
